transaction_id,timestamp,store_id,sku,sku_name,quantity,price
aeaa8533-6489-43d3-86a6-5455560185bc,2026-01-04T08:32:58,STR-014,SKU-10015,Scented Candle,7,14.61
b9fb7395-c5e1-4629-81eb-f98c958b0328,2026-01-04T00:18:10,STR-016,SKU-10008,Ceramic Mug,7,11.55
1a06ffb0-c858-4601-a3ef-198cee975ba8,2026-01-04T23:29:59,STR-025,SKU-10010,Backpack,4,66.43
f4f5d042-8839-466c-9952-1c8d4d5b9f54,2026-01-04T06:05:35,STR-028,SKU-10003,Running Shoes,7,82.58
c0e09c34-b289-4a7d-ac36-87c6c7d0b3a3,2026-01-04T11:40:08,STR-003,SKU-10003,Running Shoes,3,91.21
7350aa48-8231-4a9c-81cb-9152c5a04da4,2026-01-04T00:44:16,STR-012,SKU-10007,Kitchen Towel Set,4,13.97
20ee7823-037c-453d-b32c-c9566b5916d2,2026-01-04T09:26:47,STR-027,SKU-10008,Ceramic Mug,8,10.18
0de1c115-9d04-464d-95bf-15f7c8399ec2,2026-01-04T14:38:30,STR-027,SKU-10009,Bluetooth Speaker,7,44.14
41628eb5-a2f3-490c-ad50-5382e30d8d52,2026-01-04T19:00:49,STR-007,SKU-10006,Sports Socks,5,8.39
acb4a005-25a1-4c68-bb41-c369ad31bca2,2026-01-04T16:12:06,STR-021,SKU-10011,Bed Sheet Set,4,61.97
af62f736-1cb3-4cbc-bc80-468100f0c631,2026-01-04T05:24:20,STR-013,SKU-10011,Bed Sheet Set,8,82.22
4a0ef856-0091-412d-bfee-1ad3c8ff395d,2026-01-04T01:37:42,STR-005,SKU-10009,Bluetooth Speaker,2,36.89
80d33e76-28d3-424e-baae-645ccf2c7baf,2026-01-04T05:05:14,STR-004,SKU-10006,Sports Socks,1,8.99
d2aea367-5fe8-4872-982e-809b7636030d,2026-01-04T02:25:06,STR-018,SKU-10014,Throw Pillow,8,20.92
3dbf1aed-b6b9-47dc-88c6-a403ff65b7a5,2026-01-04T09:01:18,STR-022,SKU-10011,Bed Sheet Set,6,63.97
7a0083de-d4f9-4936-a96f-34994bdae805,2026-01-04T03:37:55,STR-025,SKU-10002,Denim Jeans,7,52.33
4b284397-6b38-4862-ae6f-59b867e6a5ca,2026-01-04T09:18:06,STR-013,SKU-10006,Sports Socks,1,9.58
ddcc9b17-141a-4879-8c04-3db029d5ae25,2026-01-04T03:47:08,STR-020,SKU-10011,Bed Sheet Set,3,59.59
55571f14-9cd1-428e-b8bf-3f35a1c48b84,2026-01-04T01:28:33,STR-001,SKU-10014,Throw Pillow,7,21.36
44bb487e-d035-48be-bb0a-6ac4a5304e8c,2026-01-04T16:39:39,STR-017,SKU-10001,Cotton T-Shirt,6,13.83
542d67ef-dff8-4b83-a919-0990beb25c75,2026-01-04T10:16:35,STR-004,SKU-10006,Sports Socks,2,7.40
ca6d856f-fc42-4076-b846-be50313cc9ad,2026-01-04T04:30:01,STR-018,SKU-10008,Ceramic Mug,2,8.71
caa06386-6d41-46df-a6af-2bd5b731a5e3,2026-01-04T06:59:32,STR-011,SKU-10011,Bed Sheet Set,3,81.39
ffbeecab-3346-4388-8827-b997a7ba1068,2026-01-04T17:40:12,STR-030,SKU-10014,Throw Pillow,4,23.38
f61e4bff-c198-4c54-89af-7bf5aa39880f,2026-01-04T02:21:21,STR-006,SKU-10014,Throw Pillow,8,24.92
45b4d3db-f9c4-452c-a331-90d2fbe13957,2026-01-04T00:01:31,STR-006,SKU-10014,Throw Pillow,1,23.42
c5ef5cb4-633e-45af-bd7d-252e53fb9ab8,2026-01-04T17:37:08,STR-007,SKU-10005,Leather Belt,1,23.78
931ad092-09c9-4c59-9899-86e2e853a971,2026-01-04T12:01:22,STR-020,SKU-10015,Scented Candle,1,14.53
ded41f8a-1512-4f6c-8bc7-9fbd949bc8d5,2026-01-04T03:36:11,STR-028,SKU-10013,Water Bottle,4,23.17
05cb024d-d2ca-43c1-b9c5-e6486ab0d280,2026-01-04T20:30:20,STR-017,SKU-10008,Ceramic Mug,7,8.67
cfa393b2-fc3e-4421-9eb7-c53ca052fd11,2026-01-04T04:21:17,STR-014,SKU-10001,Cotton T-Shirt,7,14.39
678c0a8b-fda8-4815-a766-3d5e3f2226b2,2026-01-04T11:03:02,STR-009,SKU-10001,Cotton T-Shirt,4,15.85
586bbadb-a491-499e-ae92-6baafecf4174,2026-01-04T07:22:57,STR-008,SKU-10004,Winter Jacket,1,138.60
8451b5a0-aedf-4ca8-b6d3-886fae9cfde2,2026-01-04T02:16:09,STR-015,SKU-10010,Backpack,6,59.24
ecbfb885-1880-4d82-a1d4-c45d4e71ae67,2026-01-04T15:15:06,STR-018,SKU-10014,Throw Pillow,8,24.55
5d94bec0-e144-4bf7-aa40-1cb63db710a1,2026-01-04T20:57:03,STR-006,SKU-10010,Backpack,7,55.77
21b8722a-374a-4ec9-ac96-e1f8a5b46c62,2026-01-04T00:06:04,STR-007,SKU-10010,Backpack,5,59.01
a0754ac7-bbd0-4568-a498-5d690d4db2d9,2026-01-04T19:46:10,STR-011,SKU-10005,Leather Belt,4,26.47
f7b8d509-be0a-4d47-b0c6-a5514ceb09fc,2026-01-04T17:27:59,STR-007,SKU-10007,Kitchen Towel Set,2,10.33
7ec197ce-2abc-4dc3-b2e6-f060e58fd8c8,2026-01-04T01:05:36,STR-028,SKU-10014,Throw Pillow,7,25.13
d8aecebf-3227-4e5b-bdb8-dd33697682f8,2026-01-04T16:54:44,STR-029,SKU-10002,,4,56.01
c4bfdcb3-bfe0-4c60-ab6e-14d559f9215d,2026-01-03T18:57:34,STR-012,SKU-10010,Backpack,2,27.22
9dd58968-80ab-4ad5-b420-ee19afe2682b,2026-01-04T18:46:04,STR-023,SKU-10015,Scented Candle,6,13.66
c3cb4a60-2949-4a46-aa88-e7dca0c5f315,2026-01-04T19:23:21,STR-024,SKU-10015,Scented Candle,6,13.53
789e2072-d2b8-43f5-be88-54c03cf385a4,2026-01-04T12:28:46,STR-020,SKU-10001,Cotton T-Shirt,3,17.29
9e1770bf-26e0-4a5c-84e1-2ae065aafaa5,2026-01-04T23:31:09,STR-024,SKU-10008,Ceramic Mug,2,10.27
ebc592d4-4a35-48bc-a4c8-6ca25d06c6dc,2026-01-04T12:04:03,STR-017,SKU-10001,Cotton T-Shirt,2,14.28
2d7a7a00-137d-4f28-ac97-e5c74fea8102,2026-01-04T22:58:16,STR-029,SKU-10002,Denim Jeans,2,53.47
d6e5fa2c-c471-4732-b4dd-e1f2095c3aed,2026-01-03T19:18:19,STR-024,SKU-10010,Backpack,6,31.79
c9616194-d53b-4488-9e70-63c4c5a51d89,2026-01-04T19:13:35,STR-002,SKU-10011,Bed Sheet Set,5,71.75
9c9de48f-0550-4168-a9ab-2eaeced77afa,2026-01-04T22:38:00,STR-004,SKU-10011,Bed Sheet Set,5,72.49
c76526ba-0329-43c7-90a5-20a5988395ad,2026-01-04T22:27:39,STR-017,SKU-10014,Throw Pillow,5,21.69
d30b5cb7-3c03-488e-8969-eef668a33388,2026-01-04T14:19:53,STR-025,SKU-10004,Winter Jacket,3,137.51
9d6fc289-d334-4b24-a6df-40d4debb631b,2026-01-04T13:22:56,STR-017,SKU-10012,Desk Lamp,1,32.36
defebcc3-7e4e-4ceb-a65d-e45aaed7763a,2026-01-04T19:04:59,STR-015,SKU-10011,Bed Sheet Set,7,69.85
1dbb6bf5-788f-4649-ab66-43c8cdf5aec6,2026-01-04T05:57:15,STR-023,SKU-10004,Winter Jacket,2,125.98
45413802-3823-4a5b-8846-b8bd214ebeb2,2026-01-04T17:14:07,STR-027,SKU-10006,Sports Socks,5,7.16
fb1d8cfb-dd15-4db3-a741-8220c7c53387,2026-01-04T19:22:55,STR-026,SKU-10012,Desk Lamp,8,39.77
b83502b6-d011-4b40-8378-45738ff105dd,2026-01-04T18:13:02,STR-012,SKU-10015,Scented Candle,1,15.25
4eba6b58-289a-4c40-b681-02e1bdeb99d5,2026-01-02T09:10:04,STR-022,SKU-10014,Throw Pillow,10,21.86
5070ca1c-67a6-47a9-a02d-bd9f244d7602,2026-01-04T07:49:17,STR-021,SKU-10004,Winter Jacket,3,143.81
0c697921-601d-45d7-98a2-1123996768c8,2026-01-04T23:27:25,STR-001,SKU-10008,Ceramic Mug,6,9.69
eb06b2d8-54d7-48e0-a369-fa4ef04ab112,2026-01-04T09:02:58,STR-017,SKU-10001,Cotton T-Shirt,8,14.92
