transaction_id,timestamp,store_id,sku,sku_name,quantity,price
652f6678-a43f-47ce-a814-8218a3125229,2026-01-05T00:58:05,STR-016,SKU-10007,Kitchen Towel Set,5,14.21
4319295a-ae43-484c-a91b-97aadb7ebd6d,2026-01-05T15:06:57,STR-023,SKU-10007,Kitchen Towel Set,8,11.06
f850f164-a2e5-49a7-91a5-027fbc264dcf,2026-01-05T22:32:57,STR-015,SKU-10010,Backpack,6,53.11
8754f3e2-d2b4-4d9e-95a7-fbbd5941ec54,2026-01-05T17:29:34,STR-014,SKU-10014,Throw Pillow,4,23.53
c882257f-6c87-42ac-8d8b-c0a5a7513ac6,2026-01-05T22:39:20,STR-004,SKU-10006,Sports Socks,3,9.47
5f33931f-11af-4a18-ba64-66f1dbcccd69,2026-01-05T08:34:51,STR-028,SKU-10013,Water Bottle,4,19.47
cc9e2a7b-91c1-4ea2-9045-a671681872d0,2026-01-05T09:57:08,STR-002,SKU-10007,Kitchen Towel Set,2,13.44
f4c4fb25-7e8f-4abc-8713-7b77037509a6,2026-01-05T02:18:21,STR-004,SKU-10002,Denim Jeans,1,45.97
0f29aa81-0825-4e7f-a86f-7da50ac488ac,2026-01-05T08:43:58,STR-002,SKU-10012,Desk Lamp,8,38.54
0ed71a27-a749-45ad-968c-00ee8e6e12e2,2026-01-05T18:29:54,STR-024,SKU-10003,Running Shoes,7,78.06
c3f96a03-f307-4dee-8f7f-3ede801287ac,2026-01-05T07:47:07,STR-014,SKU-10004,Winter Jacket,5,12.O0
b0e6bce9-901c-4f59-9b2d-93f50fa4d0b9,2026-01-05T02:06:48,STR-003,SKU-10010,Backpack,4,66.27
b93490e0-ecd2-43fd-a04a-72ae08f50bf6,2026-01-05T13:06:05,STR-006,SKU-10003,Running Shoes,1,102.25
850f9efd-21fe-452e-88d5-420f265ec3ac,2026-01-05T16:15:18,STR-005,SKU-10001,Cotton T-Shirt,6,12.81
32255a72-d51c-4056-8e5d-c3071d1c3f82,2026-01-05T11:40:08,STR-011,SKU-10010,Backpack,2,52.12
f4bf4613-f466-4a5f-84c2-5db2ae246d0b,2026-01-05T14:53:30,STR-004,SKU-10003,Running Shoes,5,106.39
45ca9e8d-61a5-4919-aebe-db0b253b9468,2026-01-05T04:43:59,STR-008,SKU-10007,Kitchen Towel Set,1,13.19
21592864-1cb0-4f17-a624-d2f7f4d1b4a5,2026-01-05T22:05:27,STR-026,SKU-10013,Water Bottle,1,19.72
2722baaa-5a6e-4a55-86ec-ae0d3cb152f0,2026-01-05T11:39:25,STR-009,SKU-10004,Winter Jacket,4,119.81
7d663759-8a43-4b99-a591-76dd2a173701,2026-01-05T05:32:57,STR-007,SKU-10011,Bed Sheet Set,4,63.53
2aeb0c9d-f692-42db-b46d-ae3166767cfc,2026-01-05T22:19:13,STR-027,SKU-10010,Backpack,4,58.64
f9ad3bde-a14e-4a04-ad6e-887f2c7e845e,2026-01-05T02:25:02,STR-020,SKU-10015,Scented Candle,6,12.04
bf4ee39b-5c1d-4c69-ae73-eff0c109f2e4,2026-01-05T11:18:15,STR-029,SKU-10004,Winter Jacket,2,118.33
f20e95f5-2ecc-40f1-824a-cf2125daa43b,2026-01-05T22:20:54,STR-025,SKU-10004,Winter Jacket,2,128.67
2e3b8a73-75d3-4771-ad05-58020dcf276d,2026-01-05T01:25:42,STR-007,SKU-10006,Sports Socks,4,8.08
d3929b7a-ac66-4f68-a4aa-5f9208fc5b87,2026-01-05T11:43:07,STR-027,SKU-10004,Winter Jacket,6,125.50
04c5139c-0f6a-4fb1-b65a-e65cc4f45ca7,2026-01-05T19:47:55,STR-008,SKU-10013,Water Bottle,3,22.47
a1d5b5fa-6bca-48ab-b0a6-5498ba1f1880,2026-01-05T14:26:48,STR-020,SKU-10009,Bluetooth Speaker,2,42.34
1810082f-761e-422b-9075-7577107d6be6,2026-01-05T08:59:47,STR-009,SKU-10014,Throw Pillow,5,23.91
315f5930-bbdb-40ac-a3ce-e4122f69c08e,2026-01-05T13:53:14,STR-024,SKU-10009,Bluetooth Speaker,4,42.84
20f81f32-43bb-4171-9157-369d8372dba7,2026-01-05T19:50:57,STR-007,SKU-10012,Desk Lamp,1,39.70
3124616f-3137-4a9a-8471-139757c1de56,2026-01-05T23:23:04,STR-028,SKU-10004,Winter Jacket,4,138.16
f8660220-8401-4fb2-b8e7-693b890cef97,2026-01-02T21:34:40,STR-020,SKU-10002,Denim Jeans,3,158.37
049ae4eb-cf4c-4ff9-b602-78200ed0c238,2026-01-05T18:07:26,STR-003,SKU-10010,Backpack,6,70.88
8f001000-e5be-4118-9062-e8a983b553c7,2026-01-05T13:18:03,STR-026,SKU-10013,Water Bottle,1,21.19
725dbae9-8131-42d0-9566-2dbce485b181,2026-01-05T17:10:43,STR-002,SKU-10006,Sports Socks,2,7.55
71f95e6a-5505-40f8-916d-d52ef50feab4,2026-01-05T12:39:41,STR-029,SKU-10003,Running Shoes,8,101.41
f9e543c8-a972-44c9-b533-19aefff6eb91,2026-01-05T08:26:56,STR-027,SKU-10014,Throw Pillow,1,21.46
272e26ab-e406-45f7-a2d9-b5ced191c0ef,2026-01-05T22:29:51,STR-001,SKU-10011,Bed Sheet Set,1,67.30
602840d6-0213-443f-ac62-db92a74616b7,2026-01-05T10:59:03,STR-010,SKU-10011,Bed Sheet Set,1,82.12
3a534bb0-e329-41f7-9701-95f17f2e754e,2026-01-05T09:13:05,STR-005,SKU-10013,Water Bottle,5,19.90
a83c78c7-7913-41a8-8254-063616ee4a04,2026-01-05T09:57:43,STR-024,SKU-10005,Leather Belt,6,22.06
0f1d8f61-82aa-4549-acad-8937d5bcf8a4,2026-01-05T10:02:21,STR-008,SKU-10015,Scented Candle,4,15.57
b43f28bb-58d8-4e1f-b5de-3185270f1a5b,2026-01-05T08:05:27,STR-024,SKU-10002,Denim Jeans,3,54.66
b717d4eb-5278-4665-ab3f-31895294aba5,2026-01-05T14:11:36,STR-016,SKU-10002,Denim Jeans,4,44.50
43eb9d66-47de-4a05-b277-f8e4963aa2dc,2026-01-05T01:01:08,STR-007,SKU-10006,Sports Socks,7,7.96
35de1f98-2d46-4495-bffd-9009cbde898f,2026-01-05T11:50:21,STR-016,SKU-10011,Bed Sheet Set,8,76.31
3883652a-d685-4317-afbf-10af0244fc6d,2026-01-05T03:21:00,STR-022,SKU-10002,Denim Jeans,6,59.29
e7739cf6-e4bb-4470-b656-812cc35d5b92,2026-01-05T08:19:02,STR-008,SKU-10008,Ceramic Mug,4,11.48
