transaction_id,timestamp,store_id,sku,sku_name,quantity,price
8fccfe45-23d3-4a59-997e-6afcbb3a38d4,2026-01-03T05:24:23,STR-027,SKU-10011,Bed Sheet Set,5,62.67
6cdffb7e-2dac-41a0-b352-b38d7db22de2,2026-01-03T19:44:15,STR-017,SKU-10006,Sports Socks,8,8.94
455a06d1-76dd-40d4-b2d7-f0fe61881cc8,2026-01-03T04:52:11,STR-014,SKU-10013,Water Bottle,6,18.82
ae81ef60-84cd-4053-9a26-6eb28cfb66f5,2026-01-03T19:37:51,STR-014,SKU-10015,Scented Candle,1,13.51
37b47aa3-61b8-43fa-af99-4004f745cb8b,2026-01-03T05:56:03,STR-011,SKU-10010,Backpack,2,57.56
4d769f74-0695-483f-be7f-b50e17924e39,2026-01-03T22:11:25,STR-018,SKU-10015,Scented Candle,1,14.87
0161985e-64e8-4982-9d76-acd5a5faff0d,2026-01-03T05:25:06,STR-007,SKU-10014,Throw Pillow,5,23.92
2c2bf16b-a526-4826-b22a-494d2142a559,2026-01-03T07:21:59,STR-006,SKU-10002,Denim Jeans,2,49.74
459fbe44-a4bb-4176-b0dd-36c73fbc2346,2026-01-03T01:25:52,STR-017,SKU-10014,Throw Pillow,3,23.16
54ad41a9-6b03-4d1f-b521-f5a55f9852c8,2026-01-03T15:09:57,STR-025,SKU-10012,Desk Lamp,2,40.11
defa7197-9aaf-4962-b1b8-96b732e544aa,2026-01-03T03:37:56,STR-020,SKU-10006,Sports Socks,1,7.91
0aecd7bf-3327-4279-af6f-2b640668eaa2,2026-01-03T01:13:03,STR-015,SKU-10004,Winter Jacket,8,133.49
ad46cf0f-24a4-4e95-82f0-0fa14ffc0db4,2026-01-03T00:23:14,STR-024,SKU-10015,Scented Candle,6,13.08
d664f979-dbaf-49db-a512-f308399c8b14,2026-01-03T04:38:37,STR-022,SKU-10002,Denim Jeans,8,42.52
475b6957-ddae-49f8-bc80-defa8162dda3,2026-01-03T02:25:59,STR-016,SKU-10009,Bluetooth Speaker,7,37.61
43577914-d662-4f23-bbe7-b7c0668d3589,2026-01-03T21:42:31,STR-025,SKU-10013,Water Bottle,3,17.34
26969212-77d6-451e-9a99-f22ceeccd1c6,2026-01-03T04:09:22,STR-010,SKU-10006,Sports Socks,1,9.32
5d9b6ce3-d7d1-45fd-b250-25d9e7d93851,2026-01-03T00:46:42,STR-003,SKU-10013,Water Bottle,6,22.75
3ee581a2-6fa8-431f-b937-c45fc43d3ddb,2026-01-03T06:32:19,STR-026,SKU-10001,Cotton T-Shirt,4,14.56
8068f03e-83e2-4ca0-a5d0-4987b0b8c669,2026-01-03T03:19:43,STR-001,SKU-10008,Ceramic Mug,1,8.79
5782032e-873c-438e-a0d3-05b5ebf181a5,2026-01-03T17:25:13,STR-005,SKU-10009,Bluetooth Speaker,3,47.85
76e2b3eb-b11d-40bb-a21a-40f58b6c2fe2,2026-01-03T16:32:19,STR-006,SKU-10011,Bed Sheet Set,8,80.63
1381d245-752d-4ab1-a697-5aa78d596fa4,2026-01-03T08:32:04,STR-029,SKU-10013,Water Bottle,6,21.78
6eb7db75-49c3-4b7c-a45d-e2ea566c9621,2026-01-03T21:12:06,STR-020,SKU-10014,Throw Pillow,8,23.32
f7bb8b77-ac1c-486e-b2dd-684517f39996,2026-01-03T07:29:51,STR-016,SKU-10008,Ceramic Mug,2,9.56
02c9849c-9e5e-4ede-aaed-99f3c6568521,2026-01-03T00:31:48,STR-022,SKU-10003,Running Shoes,3,101.41
618e3804-45bc-47b1-8673-45da61844e95,2026-01-03T06:46:00,STR-007,SKU-10004,Winter Jacket,3,121.62
92c78a53-a766-4a86-a86f-a908384354ab,2026-01-03T10:59:46,STR-013,SKU-10013,Water Bottle,4,22.08
b660255e-0c26-4dd4-a600-c14edf87d907,2026-01-03T19:30:00,STR-030,SKU-10001,Cotton T-Shirt,4,15.42
e01a29e8-fbf1-4f2e-8803-e8c292399df0,2026-01-02T08:02:39,STR-025,SKU-10007,Kitchen Towel Set,10,76.77
e62512db-995c-4626-9e33-7fd9ebb62211,2026-01-03T11:18:29,STR-015,SKU-10007,Kitchen Towel Set,7,10.26
227001bd-0d98-425a-bad0-884bbec722c9,2026-01-03T13:05:27,STR-012,SKU-10005,Leather Belt,4,29.91
aa4dfc16-0274-43f1-b00e-b1e4427d31c0,2026-01-03T00:28:49,STR-006,SKU-10004,Winter Jacket,5,119.83
39de691e-ad16-4f3b-ad33-de95bc334a2d,2026-01-03T06:33:07,STR-026,SKU-10005,Leather Belt,6,25.94
6f9d3616-ac46-4498-9a62-0c7d79693783,2026-01-02T21:44:23,STR-016,SKU-10006,Sports Socks,5,7.81
d830c68f-52ef-4c12-a506-b446bbe429c1,2026-01-03T19:02:23,STR-026,SKU-10004,Winter Jacket,4,149.21
d97cef80-0933-4e4a-b8a5-2dbec9b36a28,2026-01-03T00:02:57,STR-018,SKU-10010,Backpack,8,66.71
b50d5836-c1bc-4630-94da-ab320b436fc4,2026-01-03T17:10:17,STR-021,SKU-10011,Bed Sheet Set,4,62.30
ac068b1c-2c40-4e6b-8a1e-29dda110ba1f,2026-01-03T06:46:22,STR-026,SKU-10002,Denim Jeans,5,52.91
f58ac17e-1f23-4c5a-b1c3-027cd2de64bc,2026-01-03T04:46:54,STR-010,SKU-10005,Leather Belt,8,23.74
23dee2f0-394d-4b9c-8c20-10a655001edf,2026-01-03T00:37:05,STR-015,SKU-10012,Desk Lamp,8,37.74
d68bd6e8-3bd4-4978-ad1e-30dabe976a84,2026-01-03T16:10:07,STR-004,SKU-10009,Bluetooth Speaker,6,46.46
c8e757a4-2377-4659-a20a-e1ab3ab2723a,2026-01-03T22:25:16,STR-010,SKU-10010,Backpack,4,71.10
fac6d9e9-9674-4009-a572-a235b53d9af1,2026-01-03T19:12:06,STR-011,SKU-10004,Winter Jacket,1,151.15
bd47b9c5-59be-4e7a-b161-5846c447886c,2026-01-03T14:56:39,STR-003,SKU-10009,Bluetooth Speaker,2,46.32
1cca29b2-525f-4f6e-ace1-7e24dbe769f7,2026-01-03T02:31:41,STR-014,SKU-10006,Sports Socks,5,7.70
a79c031c-563e-4098-b4c5-693a1730e415,2026-01-03T18:33:18,STR-007,SKU-10001,Cotton T-Shirt,6,15.72
306e5969-80fa-4d15-b6fc-161adfac4821,2026-01-03T00:27:35,STR-017,SKU-10011,Bed Sheet Set,8,79.93
570bfdf4-8830-42d9-b374-e4ba5420659a,2026-01-03T23:52:47,STR-024,SKU-10013,Water Bottle,6,23.71
1be03737-1044-4fa9-80ef-2542f53e76fd,2026-01-03T01:50:49,STR-006,SKU-10015,Scented Candle,2,11.58
31140049-0535-4f5b-8843-782d278c3a98,2026-01-03T01:31:04,STR-019,SKU-10010,Backpack,4,63.83
753d5e73-8a1a-402b-8f4f-64d7c133dbe0,2026-01-03T11:12:11,STR-013,SKU-10003,Running Shoes,4,84.86
80770841-2554-4450-9f59-7a6d3e6c374b,2026-01-03T01:39:52,STR-027,SKU-10015,Scented Candle,1,14.09
ac665a40-5d1f-4a54-9143-c2c45485e8cb,2026-01-03T21:27:56,STR-010,SKU-10001,Cotton T-Shirt,4,17.49
70bfed7f-8c41-48c5-86d4-edfff0b5abbe,2026-01-03T07:24:22,STR-027,SKU-10014,Throw Pillow,3,22.10
b5e314b2-d5e8-4eac-9737-37efe76361c3,2026-01-02T14:59:03,STR-017,SKU-10015,Scented Candle,5,21.39
3b91c72d-fb0c-4d77-89cf-ef0f6efed8da,2026-01-03T10:26:33,STR-027,SKU-10004,Winter Jacket,3,132.41
10d6ad43-55b3-4b23-9318-d7afbba0530e,2026-01-03T14:49:53,STR-006,SKU-10008,Ceramic Mug,8,8.68
